Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
WikiPathways_2024_Human	Pluripotent Stem Cell Differentiation Pathway WP2848	10/48	6.664223e-02	5.099644e-01	0	0	1.864284e+00	5.049258e+00	BMP4;IL11;SHH;EGF;WNT7B;WNT5A;TNFSF11;INHBA;WNT2;DKK1
WikiPathways_2024_Human	EDA Signaling In Hair Follicle Development WP3930	4/13	6.706265e-02	5.099644e-01	0	0	3.146142e+00	8.501279e+00	EDAR;DKK4;SHH;DKK1
WikiPathways_2024_Human	Dopamine Metabolism WP2436	4/13	6.706265e-02	5.099644e-01	0	0	3.146142e+00	8.501279e+00	NQO1;DDC;TH;TYR
WikiPathways_2024_Human	Purine Metabolism WP4792	4/13	6.706265e-02	5.099644e-01	0	0	3.146142e+00	8.501279e+00	PNP;ATIC;HPRT1;APRT
WikiPathways_2024_Human	Urea Cycle And Associated Pathways WP4595	6/24	6.775241e-02	5.099644e-01	0	0	2.360302e+00	6.353686e+00	ALDH4A1;SLC25A15;NOS2;CPS1;ASS1;OTC
WikiPathways_2024_Human	Enterocyte Cholesterol Metabolism WP5333	8/36	6.962422e-02	5.131456e-01	0	0	2.023597e+00	5.392164e+00	ABCG8;SQLE;NSDHL;ABCG5;MTTP;CYP51A1;DHCR24;DHCR7
WikiPathways_2024_Human	Inflammatory Response Pathway WP453	7/30	6.964119e-02	5.131456e-01	0	0	2.155315e+00	5.742618e+00	COL1A1;COL3A1;COL1A2;IFNG;CD80;FN1;LAMC2
WikiPathways_2024_Human	Overlap Between Signal Transduction Pathways LMNA Laminopathies WP4879	11/55	7.189170e-02	5.242103e-01	0	0	1.771180e+00	4.662798e+00	CEBPA;CEBPB;TGFB2;WNT7B;TCF7;LEF1;E2F1;SPP1;HMGA2;TNFRSF11B;JUNB
WikiPathways_2024_Human	Extracellular Vesicles In The Crosstalk Of Cardiac Cells WP4300	5/19	7.656812e-02	5.319132e-01	0	0	2.528450e+00	6.497041e+00	EGF;SPP1;BIRC5;GATA4;MMP9
WikiPathways_2024_Human	Farnesoid X Receptor Pathway WP2879	5/19	7.656812e-02	5.319132e-01	0	0	2.528450e+00	6.497041e+00	FGF19;UGT2B4;BAAT;NR0B2;SULT2A1
WikiPathways_2024_Human	TP53 Network WP1742	5/19	7.656812e-02	5.319132e-01	0	0	2.528450e+00	6.497041e+00	CDKN2A;MYC;PMAIP1;BBC3;TP73
WikiPathways_2024_Human	Cholestasis WP5238	5/19	7.656812e-02	5.319132e-01	0	0	2.528450e+00	6.497041e+00	SCARB1;ABCG8;ABCG5;ABCC2;SLCO1A2
WikiPathways_2024_Human	Inflammatory Bowel Disease Signaling WP5198	9/43	7.750736e-02	5.319132e-01	0	0	1.874920e+00	4.794886e+00	IL21;IL22;IL1A;IFNG;IL23A;IL23R;IL21R;IL17F;FOXP3
WikiPathways_2024_Human	Vitamin A And Carotenoid Metabolism WP716	9/43	7.750736e-02	5.319132e-01	0	0	1.874920e+00	4.794886e+00	SULT2B1;SCARB1;SDR16C5;ABCG8;CYP26A1;ABCG5;RBP4;RDH8;RBP2
WikiPathways_2024_Human	Mammalian Disorder Of Sexual Development WP4842	6/25	8.019820e-02	5.383871e-01	0	0	2.235948e+00	5.641865e+00	DMRT1;SRD5A1;CBX2;GATA4;FOXL2;SOX9
WikiPathways_2024_Human	Antiviral And Anti-Inflam Effects Of Nrf2 On SARS CoV 2 Pathway WP5113	7/31	8.075806e-02	5.383871e-01	0	0	2.065392e+00	5.197140e+00	NQO1;CXCL8;MMP1;IL1B;MMP3;SLC7A11;NOX1
WikiPathways_2024_Human	Base Excision Repair WP4752	7/31	8.075806e-02	5.383871e-01	0	0	2.065392e+00	5.197140e+00	FEN1;NEIL3;NTHL1;POLE2;POLD2;APEX2;UNG
WikiPathways_2024_Human	Endochondral Ossification With Skeletal Dysplasias WP4808	12/63	8.392604e-02	5.459345e-01	0	0	1.667001e+00	4.130526e+00	ACAN;TGFB2;MMP13;PLAU;IHH;SPP1;COL10A1;CTSV;SOX9;MMP9;BMP7;CST5
WikiPathways_2024_Human	Endochondral Ossification WP474	12/63	8.392604e-02	5.459345e-01	0	0	1.667001e+00	4.130526e+00	ACAN;TGFB2;MMP13;PLAU;IHH;SPP1;COL10A1;CTSV;SOX9;MMP9;BMP7;CST5
WikiPathways_2024_Human	H19 Rb E2F1 And CDK Beta Catenin In Colorectal Cancer WP3969	4/14	8.500980e-02	5.459345e-01	0	0	2.831366e+00	6.979286e+00	CCND1;E2F1;PMAIP1;SOX4
WikiPathways_2024_Human	Somatic Sex Determination WP4814	4/14	8.500980e-02	5.459345e-01	0	0	2.831366e+00	6.979286e+00	DMRT1;GATA4;FOXL2;SOX9
WikiPathways_2024_Human	Allograft Rejection WP2328	16/90	8.610251e-02	5.479250e-01	0	0	1.532307e+00	3.757550e+00	IL21;IL22;CXCL9;CXCL8;CD80;GZMB;CXCL13;FOXP3;C3;IL1A;CXCL11;IFNG;IL1B;IL12B;CD55;IL17A
WikiPathways_2024_Human	Tgif Disruption Of Shh Signaling WP3674	3/9	8.991213e-02	5.613770e-01	0	0	3.538586e+00	8.524179e+00	SHH;FOXG1;NKX2-1
WikiPathways_2024_Human	Sleep Regulation WP3591	8/38	9.041631e-02	5.613770e-01	0	0	1.888475e+00	4.538630e+00	UTS2R;OXTR;AHCY;TH;GHRH;UTS2;FOS;DRD2
WikiPathways_2024_Human	Lung Pathology Of COVID 19 WP5146	5/20	9.212113e-02	5.613770e-01	0	0	2.359752e+00	5.627185e+00	CXCL10;CXCL9;CXCL11;CSF2;IL1B
WikiPathways_2024_Human	Monoamine Transport WP727	7/32	9.283722e-02	5.613770e-01	0	0	1.982663e+00	4.712607e+00	TDO2;TH;IL1B;TNFRSF11B;CDC25C;AGT;SLC6A4
WikiPathways_2024_Human	P53 Transcriptional Gene Network WP4963	16/91	9.303026e-02	5.613770e-01	0	0	1.511790e+00	3.590245e+00	SERPINE1;SLC7A11;CDC25C;SERPINB5;ICAM1;BBC3;AURKA;ALDH4A1;TRAF4;CCNE1;ADORA2B;PERP;PMAIP1;SFN;ULBP2;ULBP1
WikiPathways_2024_Human	Oxysterols Derived From Cholesterol WP4545	10/51	9.307151e-02	5.613770e-01	0	0	1.727576e+00	4.101935e+00	SULT2B1;CYP39A1;THEM5;IL17F;AKR1C4;DHCR7;BAAT;IL17C;SULT2A1;IL17A
WikiPathways_2024_Human	Cell Interactions Of The Pancreatic Cancer Microenvironment WP5284	6/26	9.383016e-02	5.613770e-01	0	0	2.124029e+00	5.026024e+00	CXCL10;CSF2;IFITM2;CD80;CXCR3;CXCR4
WikiPathways_2024_Human	Endoderm Differentiation WP2853	23/140	9.558372e-02	5.670220e-01	0	0	1.393685e+00	3.272027e+00	TRIM71;DUSP4;VAV3;DUSP2;WWC1;TCF7;LEF1;PAX3;GATA4;ZIC5;SOX21;DKK1;BMP7;HOXC11;GRHL2;TOX3;DDAH1;LHX1;NKX2-1;PLCH1;HPRT1;PABPC1;FOXA2
WikiPathways_2024_Human	Cholesterol Metabolism WP5304	13/72	1.035842e-01	5.881351e-01	0	0	1.560965e+00	3.539287e+00	SCARB1;ABCG8;ABCG5;MTTP;CYP51A1;APOA2;PCSK9;DHCR24;SQLE;NSDHL;LIPG;VDAC1;DHCR7
WikiPathways_2024_Human	Mammary Gland Development Pathway Embryonic Development Stg 1/4 WP2813	4/15	1.050241e-01	5.881351e-01	0	0	2.573822e+00	5.800276e+00	CLDN4;TERT;CCND1;MYC
WikiPathways_2024_Human	Transcriptional Activation By NRF2 In Response To Phytochemicals WP3	4/15	1.050241e-01	5.881351e-01	0	0	2.573822e+00	5.800276e+00	NQO1;CEBPB;SLC7A11;EPHB2
WikiPathways_2024_Human	miRNAs Involved In DNA Damage Response WP1545	4/15	1.050241e-01	5.881351e-01	0	0	2.573822e+00	5.800276e+00	CCND1;CCNE1;MYC;E2F1
WikiPathways_2024_Human	OSX And miRNAs In Tooth Development WP3971	4/15	1.050241e-01	5.881351e-01	0	0	2.573822e+00	5.800276e+00	NOTCH3;HNF1A;BMP7;DKK1
WikiPathways_2024_Human	Cholesterol Biosynthesis Pathway WP197	4/15	1.050241e-01	5.881351e-01	0	0	2.573822e+00	5.800276e+00	SQLE;NSDHL;CYP51A1;DHCR7
WikiPathways_2024_Human	Biogenic Amine Synthesis WP550	4/15	1.050241e-01	5.881351e-01	0	0	2.573822e+00	5.800276e+00	DDC;TH;GAD1;PAH
WikiPathways_2024_Human	Photodynamic Therapy Induced Unfolded Protein Response WP3613	6/27	1.086190e-01	5.923198e-01	0	0	2.022769e+00	4.490363e+00	SULT1E1;TRIB3;ERP27;CALR;PDIA6;BBC3
WikiPathways_2024_Human	T Cell Modulation In Pancreatic Cancer WP5078	9/46	1.087485e-01	5.923198e-01	0	0	1.722604e+00	3.821970e+00	TGFB2;CCL22;FAP;CD80;TNFRSF9;TNFSF9;VTCN1;CCL17;IDO1
WikiPathways_2024_Human	Urea Cycle And Metabolism Of Amino Groups WP497	5/21	1.091561e-01	5.923198e-01	0	0	2.212141e+00	4.899841e+00	CPS1;ODC1;ALDH18A1;ASS1;OTC
WikiPathways_2024_Human	FOXA2 Pathway WP5066	5/21	1.091561e-01	5.923198e-01	0	0	2.212141e+00	4.899841e+00	SLCO1B1;ABCC2;IRS1;MTTP;FOXA2
WikiPathways_2024_Human	Cardiac Progenitor Differentiation WP2406	10/53	1.137032e-01	6.122481e-01	0	0	1.647036e+00	3.580925e+00	BMP4;SOX1;ZFP42;TBX20;CXCR4;GATA4;THY1;INHBA;DKK1;FOXA2
WikiPathways_2024_Human	Wnt Signaling And Pluripotency WP399	17/101	1.162081e-01	6.206356e-01	0	0	1.434018e+00	3.086542e+00	PRKCG;WNT10A;MMP7;WNT7B;WNT5A;TCF7;LEF1;WNT7A;FZD10;AXIN2;NKD2;WNT11;CCND1;RACGAP1;PLAU;MYC;WNT2
WikiPathways_2024_Human	Vitamin D Metabolism WP1531	3/10	1.170341e-01	6.206356e-01	0	0	3.032900e+00	6.506450e+00	CYP27B1;CYP24A1;DHCR7
WikiPathways_2024_Human	GLP 1 Secretion From Intestine To Portal Vein WP5446	2/5	1.188685e-01	6.256236e-01	0	0	4.717017e+00	1.004601e+01	PCSK1;SLC5A1
WikiPathways_2024_Human	Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	13/74	1.218075e-01	6.363077e-01	0	0	1.509613e+00	3.178209e+00	DSP;JUP;TCF7;LEF1;CACNA1D;CACNG8;ITGA11;PKP2;DSG2;ITGB6;ITGA5;CACNG4;CACNG5
WikiPathways_2024_Human	TGF Beta Receptor Signaling WP560	10/54	1.249072e-01	6.429048e-01	0	0	1.609511e+00	3.348079e+00	BMP4;IFNG;EGF;BAMBI;SERPINE1;LEF1;SPP1;ITGB6;FOS;INHBA
WikiPathways_2024_Human	Vitamin B12 Metabolism WP1533	10/54	1.249072e-01	6.429048e-01	0	0	1.609511e+00	3.348079e+00	SCARB1;F7;IFNG;SHMT2;TCN1;IL1B;SERPINE1;MAT1A;LRP2;ICAM1
WikiPathways_2024_Human	ID Signaling WP53	4/16	1.269450e-01	6.472186e-01	0	0	2.359202e+00	4.869397e+00	RBL1;CCNE1;ID1;PAX2
WikiPathways_2024_Human	miRNA Targets In ECM And Membrane Receptors WP2911	5/22	1.275945e-01	6.472186e-01	0	0	2.081896e+00	4.286412e+00	COL3A1;COL1A2;ITGA11;FN1;ITGB6
WikiPathways_2024_Human	Influence Of Laminopathies On Wnt Signaling WP4844	7/35	1.346600e-01	6.671466e-01	0	0	1.769931e+00	3.548716e+00	CEBPA;CEBPB;CCND1;TCF7;LEF1;SPP1;HMGA2
WikiPathways_2024_Human	Trans Sulfuration One Carbon Metabolism And Related Pathways WP2525	12/69	1.408188e-01	6.671466e-01	0	0	1.491015e+00	2.922808e+00	SLC25A48;DNMT3L;GPX2;AHCY;MTHFD1L;SHMT2;PSAT1;GAD1;GSS;MAT1A;BAAT;PSPH
WikiPathways_2024_Human	miRNA Regulation Of DNA Damage Response WP1530	12/69	1.408188e-01	6.671466e-01	0	0	1.491015e+00	2.922808e+00	CCND1;CDK5;CCNE1;MYC;CHEK2;CHEK1;E2F1;CDK1;PMAIP1;SFN;CDC25C;BBC3
WikiPathways_2024_Human	Th17 Cell Differentiation Pathway WP5130	12/69	1.408188e-01	6.671466e-01	0	0	1.491015e+00	2.922808e+00	IL21;IL22;SOCS3;IFNG;IL23A;IL23R;IL1B;IL21R;IL17F;FOS;FOXP3;IL17A
WikiPathways_2024_Human	Urotensin II Mediated Signaling WP5158	12/69	1.408188e-01	6.671466e-01	0	0	1.491015e+00	2.922808e+00	COL1A1;UTS2R;COL3A1;CCNE1;MMP2;IL1B;FN1;CDK1;UTS2;CYBA;MMP9;ICAM1
WikiPathways_2024_Human	DNA Damage Response WP707	12/69	1.408188e-01	6.671466e-01	0	0	1.491015e+00	2.922808e+00	CCND1;CDK5;CCNE1;MYC;CHEK2;CHEK1;E2F1;CDK1;PMAIP1;SFN;CDC25C;BBC3
WikiPathways_2024_Human	Disorders Of Bile Acid Synthesis And Biliary Transport WP5176	6/29	1.414872e-01	6.671466e-01	0	0	1.846665e+00	3.611239e+00	SLCO1B1;ABCC2;FABP6;SLCO1B3;AKR1C4;BAAT
WikiPathways_2024_Human	Statin Inhibition Of Cholesterol Production WP430	6/29	1.414872e-01	6.671466e-01	0	0	1.846665e+00	3.611239e+00	SCARB1;ABCG8;SQLE;ABCG5;MTTP;APOA2
WikiPathways_2024_Human	Neuroinflammation And Glutamatergic Signaling WP5083	22/140	1.430379e-01	6.671466e-01	0	0	1.321178e+00	2.569224e+00	PRKCG;TGFB2;IRS1;SHMT2;SLC1A4;FOS;ADCY1;GRIN2B;GRIN2D;SOCS3;IL1A;GRM4;PLCB4;IFNG;PSAT1;IL1B;GRM8;IL12B;SLC38A3;PSPH;SLC38A5;LRRC8E
WikiPathways_2024_Human	PTF1A Related Regulatory Pathway WP4147	3/11	1.467391e-01	6.671466e-01	0	0	2.653636e+00	5.092590e+00	PDX1;PROX1;PTF1A
WikiPathways_2024_Human	IDO Metabolic Pathway WP5414	3/11	1.467391e-01	6.671466e-01	0	0	2.653636e+00	5.092590e+00	IFNG;TDO2;IDO1
WikiPathways_2024_Human	NRF2 ARE Regulation WP4357	5/23	1.473408e-01	6.671466e-01	0	0	1.966123e+00	3.765140e+00	NQO1;CEBPB;PGAM5;SLC7A11;EPHB2
WikiPathways_2024_Human	DNA Mismatch Repair WP531	5/23	1.473408e-01	6.671466e-01	0	0	1.966123e+00	3.765140e+00	RFC3;EXO1;POLE2;RPA3;POLD2
WikiPathways_2024_Human	Host Pathogen Interaction Of Human Coronaviruses MAPK Signaling WP4877	7/36	1.503582e-01	6.671466e-01	0	0	1.708801e+00	3.237725e+00	IFITM3;BST2;IFITM1;IFITM2;FOS;JUNB;MAPK13
WikiPathways_2024_Human	Zinc Homeostasis WP3529	7/36	1.503582e-01	6.671466e-01	0	0	1.708801e+00	3.237725e+00	SLC30A2;SLC39A11;SLC39A10;SLC39A8;SLC39A2;MT4;SLC39A4
WikiPathways_2024_Human	Platelet Mediated Interactions W Vascular And Circulating Cells WP4462	4/17	1.505845e-01	6.671466e-01	0	0	2.177601e+00	4.122701e+00	TGFB2;IL1B;ICAM1;PF4
WikiPathways_2024_Human	Cells And Molecules Involved In Acute Inflammatory Response WP4493	4/17	1.505845e-01	6.671466e-01	0	0	2.177601e+00	4.122701e+00	C3;IL1A;CXCL8;ICAM1
WikiPathways_2024_Human	Amplification And Expansion Of Oncogenic Pathways WP3678	4/17	1.505845e-01	6.671466e-01	0	0	2.177601e+00	4.122701e+00	TCF7;LEF1;CXCR4;WNT2
WikiPathways_2024_Human	miR 509 3P Alteration Of YAP1 ECM Axis WP3967	4/17	1.505845e-01	6.671466e-01	0	0	2.177601e+00	4.122701e+00	TEAD4;COL1A1;COL3A1;FN1
WikiPathways_2024_Human	Drug Induction Of Bile Acid Pathway WP2289	4/17	1.505845e-01	6.671466e-01	0	0	2.177601e+00	4.122701e+00	SLCO1B1;ABCC2;BAAT;SULT2A1
WikiPathways_2024_Human	Oligodendrocyte Differentiation Leading To Myelin For CNS WP4304	6/30	1.594487e-01	6.919384e-01	0	0	1.769620e+00	3.249080e+00	BMP4;SHH;IL1B;CXCL1;SOX9;CXCL2
WikiPathways_2024_Human	GDNF RET Signaling Axis WP4830	6/30	1.594487e-01	6.919384e-01	0	0	1.769620e+00	3.249080e+00	ROBO2;BMP4;EYA1;LHX1;HOXC11;PAX2
WikiPathways_2024_Human	GLP 1 From Intestine And Pancreas Role In Glucose Homeostasis WP5452	2/6	1.640883e-01	6.919384e-01	0	0	3.537561e+00	6.393613e+00	GLP1R;PCSK1
WikiPathways_2024_Human	Multiple Epiphyseal Dysplasia And Pseudoachondroplasia Genes WP4789	2/6	1.640883e-01	6.919384e-01	0	0	3.537561e+00	6.393613e+00	COMP;MATN3
WikiPathways_2024_Human	Gamma Glutamyl Cycle For Glutathione Including Diseases WP4518	2/6	1.640883e-01	6.919384e-01	0	0	3.537561e+00	6.393613e+00	GSS;DPEP1
WikiPathways_2024_Human	Lacto Series Sphingolipid Metabolism WP5303	2/6	1.640883e-01	6.919384e-01	0	0	3.537561e+00	6.393613e+00	FUT2;FUT1
WikiPathways_2024_Human	Benzene Metabolism WP3891	2/6	1.640883e-01	6.919384e-01	0	0	3.537561e+00	6.393613e+00	NQO1;DHDH
WikiPathways_2024_Human	CCL18 Signaling WP5097	2/6	1.640883e-01	6.919384e-01	0	0	3.537561e+00	6.393613e+00	MMP2;CCR8
WikiPathways_2024_Human	Photodynamic Therapy Induced HIF 1 Survival Signaling WP3614	7/37	1.668646e-01	6.929386e-01	0	0	1.651747e+00	2.957573e+00	IGFBP1;BCL2A1;NOS2;SERPINE1;IGFBP2;PMAIP1;BIRC5
WikiPathways_2024_Human	miRNA Role In Immune Response In Sepsis WP4329	7/37	1.668646e-01	6.929386e-01	0	0	1.651747e+00	2.957573e+00	IL1A;CXCL8;CCL4;CCL3;LCN2;GZMB;ICAM1
WikiPathways_2024_Human	Regulation Of Apoptosis By Parathyroid Hormone Related Protein WP3872	5/24	1.682851e-01	6.929386e-01	0	0	1.862536e+00	3.319218e+00	BCL2L12;BCL2A1;MYC;BCL2L14;BCL2L15
WikiPathways_2024_Human	miRNA Regulation Of P53 Pathway In Prostate Cancer WP3982	5/24	1.682851e-01	6.929386e-01	0	0	1.862536e+00	3.319218e+00	PERP;CHEK2;SERPINE1;PMAIP1;BBC3
WikiPathways_2024_Human	Integrated Cancer Pathway WP1971	8/44	1.713845e-01	6.943607e-01	0	0	1.573189e+00	2.774863e+00	BLM;MMP1;MYC;CHEK2;CHEK1;E2F1;CDK1;BBC3
WikiPathways_2024_Human	TGF Beta Receptor Signaling In Skeletal Dysplasias WP4816	10/58	1.753279e-01	6.943607e-01	0	0	1.475047e+00	2.568201e+00	BMP4;IFNG;EGF;BAMBI;SERPINE1;LEF1;SPP1;ITGB6;FOS;INHBA
WikiPathways_2024_Human	Interactions Between LOXL4 And Oxidative Stress Pathway WP3670	4/18	1.757358e-01	6.943607e-01	0	0	2.021942e+00	3.515700e+00	DDR1;NQO1;SUV39H1;FN1
WikiPathways_2024_Human	Cholesterol Synthesis Disorders WP5193	4/18	1.757358e-01	6.943607e-01	0	0	2.021942e+00	3.515700e+00	SQLE;CYP51A1;DHCR24;DHCR7
WikiPathways_2024_Human	Estrogen Metabolism WP697	4/18	1.757358e-01	6.943607e-01	0	0	2.021942e+00	3.515700e+00	NQO1;SULT1E1;UGT2B7;UGT1A6
WikiPathways_2024_Human	Nephrogenesis WP5052	4/18	1.757358e-01	6.943607e-01	0	0	2.021942e+00	3.515700e+00	FOXD1;FGF20;BMP7;PAX2
WikiPathways_2024_Human	GABA Receptor Signaling WP4159	6/31	1.783345e-01	6.943607e-01	0	0	1.698738e+00	2.928785e+00	GABRB2;GABRP;GABRB1;GAD1;GABRA3;GABRD
WikiPathways_2024_Human	Resolvin E1 And Resolvin D1 Signaling Decrease Inflammation WP5191	3/12	1.785499e-01	6.943607e-01	0	0	2.358653e+00	4.063693e+00	GRK1;FPR2;EPHB2
WikiPathways_2024_Human	Biomarkers For Urea Cycle Disorders WP4583	3/12	1.785499e-01	6.943607e-01	0	0	2.358653e+00	4.063693e+00	F7;ASS1;OTC
WikiPathways_2024_Human	Gastric Acid Production WP2596	3/12	1.785499e-01	6.943607e-01	0	0	2.358653e+00	4.063693e+00	SCT;GAST;MUC6
WikiPathways_2024_Human	Mesodermal Commitment Pathway WP2857	22/145	1.837250e-01	7.105388e-01	0	0	1.267108e+00	2.146879e+00	TRIM71;VAV3;LEF1;HMGA2;INHBA;AXIN2;ZIC5;SOX21;DKK1;BMP7;GRHL2;BMP4;TOX3;KLF5;CCND1;ZIC2;DDAH1;HNF4A;PLCH1;HPRT1;PITX2;FOXA2
WikiPathways_2024_Human	DNA Damage Response Only ATM Dependent WP710	17/109	1.887124e-01	7.258170e-01	0	0	1.308720e+00	2.182332e+00	WNT10A;IRS1;BIK;CDKN2A;WNT7B;WNT5A;TCF7;LEF1;WNT7A;BBC3;WNT11;CCND1;PLAU;MYC;PMAIP1;WNT2;TP73
WikiPathways_2024_Human	Glycosylation And Related Congenital Defects WP4521	5/25	1.903068e-01	7.279496e-01	0	0	1.769309e+00	2.935491e+00	DPM2;SRD5A3;PMM2;ALG3;ALG1
WikiPathways_2024_Human	Breast Cancer Pathway WP4262	23/154	1.979225e-01	7.494336e-01	0	0	1.243740e+00	2.014709e+00	NOTCH3;WNT10A;EGF;WNT7B;WNT5A;TCF7;LEF1;WNT7A;FZD10;FOS;AXIN2;FGF3;DLL3;SFRP4;WNT11;CCND1;MYC;FGF19;FGF20;E2F1;TNFSF11;FGF23;WNT2
WikiPathways_2024_Human	Metabolic Pathways Of Fibroblasts WP5312	6/32	1.980646e-01	7.494336e-01	0	0	1.633308e+00	2.644591e+00	PSAT1;SLC1A5;ALDH18A1;FGFR4;PSPH;LOXL2
WikiPathways_2024_Human	LTF Danger Signal Response Pathway WP4478	4/19	2.021805e-01	7.571289e-01	0	0	1.887039e+00	3.016609e+00	IL1A;CXCL8;IL1B;TREM1
WikiPathways_2024_Human	NRP1 Triggered Signaling In Pancreatic Cancer WP5144	9/53	2.042202e-01	7.571289e-01	0	0	1.447973e+00	2.300187e+00	COL1A1;TGFB2;COL1A2;CCNE1;EGF;MMP2;MMP9;MET;SLC39A4
WikiPathways_2024_Human	Osteoblast Differentiation And Related Diseases WP4787	18/118	2.061875e-01	7.571289e-01	0	0	1.274780e+00	2.012839e+00	PRKCG;HES6;NOTCH3;WNT10A;WNT7B;WNT5A;IHH;WNT8B;WNT7A;FZD10;FGF3;DLL3;MAPK13;BMP4;WNT11;SOX9;FGFR4;WNT2
WikiPathways_2024_Human	SARS CoV 2 And ACE2 Receptor Molecular Mechanisms WP4883	2/7	2.116321e-01	7.571289e-01	0	0	2.829887e+00	4.394548e+00	REN;AGT
WikiPathways_2024_Human	Nanomaterial Induced Inflammasome Activation WP3890	2/7	2.116321e-01	7.571289e-01	0	0	2.829887e+00	4.394548e+00	IL1B;NOX1
WikiPathways_2024_Human	Pentose Phosphate Metabolism WP134	2/7	2.116321e-01	7.571289e-01	0	0	2.829887e+00	4.394548e+00	RPIA;PGD
WikiPathways_2024_Human	Methionine Metabol To Sulfur Amino As And Related Disorders WP4292	3/13	2.119961e-01	7.571289e-01	0	0	2.122667e+00	3.292654e+00	AHCY;ADK;MAT1A
WikiPathways_2024_Human	Vitamin K Metabolism And Activation Of Dependent Proteins WP5186	3/13	2.119961e-01	7.571289e-01	0	0	2.122667e+00	3.292654e+00	NQO1;F7;PROC
WikiPathways_2024_Human	Transcriptional Cascade Regulating Adipogenesis WP4211	3/13	2.119961e-01	7.571289e-01	0	0	2.122667e+00	3.292654e+00	CEBPA;CEBPB;KLF5
WikiPathways_2024_Human	Disorders Of Galactose Metabolism WP5173	3/13	2.119961e-01	7.571289e-01	0	0	2.122667e+00	3.292654e+00	GALE;SLC5A1;GYG2
WikiPathways_2024_Human	Osteopontin Signaling WP1434	3/13	2.119961e-01	7.571289e-01	0	0	2.122667e+00	3.292654e+00	PLAU;SPP1;MMP9
WikiPathways_2024_Human	Sphingolipid Metabolism Integrated Pathway WP4726	5/26	2.132775e-01	7.578387e-01	0	0	1.684959e+00	2.603534e+00	UGT8;SPTLC1;CERS6;DEGS2;SGPP2
WikiPathways_2024_Human	Nuclear Receptors In Lipid Metabolism And Toxicity WP299	6/33	2.185536e-01	7.687815e-01	0	0	1.572726e+00	2.391682e+00	CYP27B1;CYP26A1;ABCG5;CYP2B6;ABCC2;CYP24A1
WikiPathways_2024_Human	Type I Collagen Synthesis Osteogenesis Imperfecta WP4786	6/33	2.185536e-01	7.687815e-01	0	0	1.572726e+00	2.391682e+00	COL1A1;COL1A2;CREB3L1;TNFSF11;TNFRSF11B;IFITM5
WikiPathways_2024_Human	Neural Crest Cell Migration During Development WP4564	7/40	2.206885e-01	7.724099e-01	0	0	1.501331e+00	2.268515e+00	MMP2;PAK6;FOS;EPHB2;MMP8;MMP9;EPHB3
WikiPathways_2024_Human	Hippo Merlin Signaling Dysregulation WP4541	18/120	2.273126e-01	7.916358e-01	0	0	1.249641e+00	1.851255e+00	PDGFRB;TEAD4;CDH7;CXCL10;CDH3;PLCB4;CCND1;MYC;ITGA11;PAK6;ITGB6;ITGA5;FGFR4;CDH16;AJUBA;CDH17;MET;EPHA2
WikiPathways_2024_Human	Folate Metabolism WP176	11/69	2.306048e-01	7.991256e-01	0	0	1.342577e+00	1.969628e+00	SCARB1;F7;GPX2;AHCY;IFNG;SHMT2;IL1B;SERPINE1;MAT1A;FOLR1;ICAM1
WikiPathways_2024_Human	DNA IR Double Strand Breaks And Cellular Response Via ATM WP3959	9/55	2.363991e-01	8.055555e-01	0	0	1.384859e+00	1.997291e+00	BLM;CDK5;EXO1;CDKN2A;CHEK2;CHEK1;E2F1;CDC25C;TP73
WikiPathways_2024_Human	Hematopoietic SC Differentiation WP2849	9/55	2.363991e-01	8.055555e-01	0	0	1.384859e+00	1.997291e+00	HES6;IL1A;CSF2;TRIM29;IL1B;MYB;LEF1;CXCR4;FOS
WikiPathways_2024_Human	FGFR3 Signal Chondrocyte Proliferation Terminal Differentiation WP4767	5/27	2.370635e-01	8.055555e-01	0	0	1.608278e+00	2.315000e+00	BMP4;RBL1;IHH;SOX9;MAPK13
WikiPathways_2024_Human	Sphingolipid Metabolism Overview WP4725	5/27	2.370635e-01	8.055555e-01	0	0	1.608278e+00	2.315000e+00	UGT8;SPTLC1;CERS6;DEGS2;SGPP2
WikiPathways_2024_Human	Serotonin And Anxiety Related Events WP3944	3/14	2.466287e-01	8.260291e-01	0	0	1.929587e+00	2.701173e+00	HTR2C;FOS;GRIN2D
WikiPathways_2024_Human	Disorders Of Fructose Metabolism WP5178	3/14	2.466287e-01	8.260291e-01	0	0	1.929587e+00	2.701173e+00	SORD;SLC5A1;ALDOB
WikiPathways_2024_Human	Mineralocorticoid Biosynthesis WP5279	3/14	2.466287e-01	8.260291e-01	0	0	1.929587e+00	2.701173e+00	SRD5A1;AKR1C4;UGT2B7
WikiPathways_2024_Human	Hepatitis C And Hepatocellular Carcinoma WP3646	8/49	2.566255e-01	8.512218e-01	0	0	1.380942e+00	1.878271e+00	CXCL8;CCND1;NOS2;MMP1;MYC;LEF1;BIRC5;HNF1A
WikiPathways_2024_Human	Biosynthesis And Turnover Of 1 Deoxy Sphingoid Bases WP5179	2/8	2.602307e-01	8.512218e-01	0	0	2.358104e+00	3.174449e+00	SPTLC1;SGPP2
